date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
13:51:22	23136/23136	---M--	200	added ('OK')	image/png	etag:%2266854d74-5a60%22	https://demos.themeselection.com/materio-aspnet-core-mvc-admin-template/assets/img/avatars/2.png	D:/eProjectS2/eco/demos.themeselection.com/materio-aspnet-core-mvc-admin-template/assets/img/avatars/2.png	(from https://demos.themeselection.com/materio-aspnet-core-mvc-admin-template/html/vertical-menu-template/index.html)
13:51:22	16340/16340	---M--	200	added ('OK')	image/png	etag:%2266854d74-3fd4%22	https://demos.themeselection.com/materio-aspnet-core-mvc-admin-template/assets/img/avatars/9.png	D:/eProjectS2/eco/demos.themeselection.com/materio-aspnet-core-mvc-admin-template/assets/img/avatars/9.png	(from https://demos.themeselection.com/materio-aspnet-core-mvc-admin-template/html/vertical-menu-template/index.html)
13:51:22	18787/18787	---M--	200	added ('OK')	image/png	etag:%2266854d74-4963%22	https://demos.themeselection.com/materio-aspnet-core-mvc-admin-template/assets/img/avatars/5.png	D:/eProjectS2/eco/demos.themeselection.com/materio-aspnet-core-mvc-admin-template/assets/img/avatars/5.png	(from https://demos.themeselection.com/materio-aspnet-core-mvc-admin-template/html/vertical-menu-template/index.html)
13:51:23	18661/18661	---M--	200	added ('OK')	image/png	etag:%2266854d74-48e5%22	https://demos.themeselection.com/materio-aspnet-core-mvc-admin-template/assets/img/avatars/6.png	D:/eProjectS2/eco/demos.themeselection.com/materio-aspnet-core-mvc-admin-template/assets/img/avatars/6.png	(from https://demos.themeselection.com/materio-aspnet-core-mvc-admin-template/html/vertical-menu-template/index.html)
13:51:23	6287/6287	---M--	200	added ('OK')	image/png	etag:%2266854d74-188f%22	https://demos.themeselection.com/materio-aspnet-core-mvc-admin-template/assets/img/illustrations/trophy.png	D:/eProjectS2/eco/demos.themeselection.com/materio-aspnet-core-mvc-admin-template/assets/img/illustrations/trophy.png	(from https://demos.themeselection.com/materio-aspnet-core-mvc-admin-template/html/vertical-menu-template/index.html)
13:51:23	1194/1194	---M--	200	added ('OK')	image/png	etag:%2266854d74-4aa%22	https://demos.themeselection.com/materio-aspnet-core-mvc-admin-template/assets/img/icons/misc/zipcar.png	D:/eProjectS2/eco/demos.themeselection.com/materio-aspnet-core-mvc-admin-template/assets/img/icons/misc/zipcar.png	(from https://demos.themeselection.com/materio-aspnet-core-mvc-admin-template/html/vertical-menu-template/index.html)
13:51:23	1187/1187	---M--	200	added ('OK')	image/png	etag:%2266854d74-4a3%22	https://demos.themeselection.com/materio-aspnet-core-mvc-admin-template/assets/img/icons/misc/bitbank.png	D:/eProjectS2/eco/demos.themeselection.com/materio-aspnet-core-mvc-admin-template/assets/img/icons/misc/bitbank.png	(from https://demos.themeselection.com/materio-aspnet-core-mvc-admin-template/html/vertical-menu-template/index.html)
13:51:23	1551/1551	---M--	200	added ('OK')	image/png	etag:%2266854d74-60f%22	https://demos.themeselection.com/materio-aspnet-core-mvc-admin-template/assets/img/icons/misc/aviato.png	D:/eProjectS2/eco/demos.themeselection.com/materio-aspnet-core-mvc-admin-template/assets/img/icons/misc/aviato.png	(from https://demos.themeselection.com/materio-aspnet-core-mvc-admin-template/html/vertical-menu-template/index.html)
13:51:24	1583/1583	---M--	200	added ('OK')	image/png	etag:%2266854d74-62f%22	https://demos.themeselection.com/materio-aspnet-core-mvc-admin-template/assets/img/icons/payments/gumroad.png	D:/eProjectS2/eco/demos.themeselection.com/materio-aspnet-core-mvc-admin-template/assets/img/icons/payments/gumroad.png	(from https://demos.themeselection.com/materio-aspnet-core-mvc-admin-template/html/vertical-menu-template/index.html)
13:51:24	1159/1159	---M--	200	added ('OK')	image/png	etag:%2266854d74-487%22	https://demos.themeselection.com/materio-aspnet-core-mvc-admin-template/assets/img/icons/payments/mastercard-2.png	D:/eProjectS2/eco/demos.themeselection.com/materio-aspnet-core-mvc-admin-template/assets/img/icons/payments/mastercard-2.png	(from https://demos.themeselection.com/materio-aspnet-core-mvc-admin-template/html/vertical-menu-template/index.html)
13:51:24	1272/1272	---M--	200	added ('OK')	image/png	etag:%2266854d74-4f8%22	https://demos.themeselection.com/materio-aspnet-core-mvc-admin-template/assets/img/icons/payments/stripes.png	D:/eProjectS2/eco/demos.themeselection.com/materio-aspnet-core-mvc-admin-template/assets/img/icons/payments/stripes.png	(from https://demos.themeselection.com/materio-aspnet-core-mvc-admin-template/html/vertical-menu-template/index.html)
13:51:24	1452/1452	---M--	200	added ('OK')	image/png	etag:%2266854d74-5ac%22	https://demos.themeselection.com/materio-aspnet-core-mvc-admin-template/assets/img/icons/payments/american-bank.png	D:/eProjectS2/eco/demos.themeselection.com/materio-aspnet-core-mvc-admin-template/assets/img/icons/payments/american-bank.png	(from https://demos.themeselection.com/materio-aspnet-core-mvc-admin-template/html/vertical-menu-template/index.html)
13:51:25	1274/1274	---M--	200	added ('OK')	image/png	etag:%2266854d74-4fa%22	https://demos.themeselection.com/materio-aspnet-core-mvc-admin-template/assets/img/icons/payments/citi.png	D:/eProjectS2/eco/demos.themeselection.com/materio-aspnet-core-mvc-admin-template/assets/img/icons/payments/citi.png	(from https://demos.themeselection.com/materio-aspnet-core-mvc-admin-template/html/vertical-menu-template/index.html)
13:51:25	1932/1932	---M--	200	added ('OK')	image/png	etag:%2266854d74-78c%22	https://demos.themeselection.com/materio-aspnet-core-mvc-admin-template/assets/img/icons/brands/google.png	D:/eProjectS2/eco/demos.themeselection.com/materio-aspnet-core-mvc-admin-template/assets/img/icons/brands/google.png	(from https://demos.themeselection.com/materio-aspnet-core-mvc-admin-template/html/vertical-menu-template/index.html)
13:51:25	2169/2169	---M--	200	added ('OK')	image/png	etag:%2266854d74-879%22	https://demos.themeselection.com/materio-aspnet-core-mvc-admin-template/assets/img/icons/brands/github.png	D:/eProjectS2/eco/demos.themeselection.com/materio-aspnet-core-mvc-admin-template/assets/img/icons/brands/github.png	(from https://demos.themeselection.com/materio-aspnet-core-mvc-admin-template/html/vertical-menu-template/index.html)
13:51:25	1330/1330	---M--	200	added ('OK')	image/png	etag:%2266854d74-532%22	https://demos.themeselection.com/materio-aspnet-core-mvc-admin-template/assets/img/icons/brands/slack.png	D:/eProjectS2/eco/demos.themeselection.com/materio-aspnet-core-mvc-admin-template/assets/img/icons/brands/slack.png	(from https://demos.themeselection.com/materio-aspnet-core-mvc-admin-template/html/vertical-menu-template/index.html)
13:51:25	1043/1043	---M--	200	added ('OK')	image/png	etag:%2266854d74-413%22	https://demos.themeselection.com/materio-aspnet-core-mvc-admin-template/assets/img/icons/payments/digital-ocean.png	D:/eProjectS2/eco/demos.themeselection.com/materio-aspnet-core-mvc-admin-template/assets/img/icons/payments/digital-ocean.png	(from https://demos.themeselection.com/materio-aspnet-core-mvc-admin-template/html/vertical-menu-template/index.html)
13:51:26	1432/1432	---M--	200	added ('OK')	image/png	etag:%2266854d74-598%22	https://demos.themeselection.com/materio-aspnet-core-mvc-admin-template/assets/img/icons/brands/aws.png	D:/eProjectS2/eco/demos.themeselection.com/materio-aspnet-core-mvc-admin-template/assets/img/icons/brands/aws.png	(from https://demos.themeselection.com/materio-aspnet-core-mvc-admin-template/html/vertical-menu-template/index.html)
13:51:26	11845/11845	---M--	200	added ('OK')	image/png	etag:%2266854d74-2e45%22	https://demos.themeselection.com/materio-aspnet-core-mvc-admin-template/assets/img/avatars/3.png	D:/eProjectS2/eco/demos.themeselection.com/materio-aspnet-core-mvc-admin-template/assets/img/avatars/3.png	(from https://demos.themeselection.com/materio-aspnet-core-mvc-admin-template/html/vertical-menu-template/index.html)
13:51:26	21231/21231	---M--	200	added ('OK')	image/png	etag:%2266854d74-52ef%22	https://demos.themeselection.com/materio-aspnet-core-mvc-admin-template/assets/img/avatars/4.png	D:/eProjectS2/eco/demos.themeselection.com/materio-aspnet-core-mvc-admin-template/assets/img/avatars/4.png	(from https://demos.themeselection.com/materio-aspnet-core-mvc-admin-template/html/vertical-menu-template/index.html)
13:51:27	18500/18500	---M--	200	added ('OK')	image/png	etag:%2266854d74-4844%22	https://demos.themeselection.com/materio-aspnet-core-mvc-admin-template/assets/img/avatars/7.png	D:/eProjectS2/eco/demos.themeselection.com/materio-aspnet-core-mvc-admin-template/assets/img/avatars/7.png	(from https://demos.themeselection.com/materio-aspnet-core-mvc-admin-template/html/vertical-menu-template/index.html)
13:51:27	20824/20824	---M--	200	added ('OK')	application/javascript	etag:%2266854d74-5158%22	https://demos.themeselection.com/materio-aspnet-core-mvc-admin-template/assets/vendor/libs/popper/popper.js	D:/eProjectS2/eco/demos.themeselection.com/materio-aspnet-core-mvc-admin-template/assets/vendor/libs/popper/popper.js	(from https://demos.themeselection.com/materio-aspnet-core-mvc-admin-template/html/vertical-menu-template/index.html)
13:51:27	88156/88156	---M--	200	added ('OK')	application/javascript	etag:%2266854d74-1585c%22	https://demos.themeselection.com/materio-aspnet-core-mvc-admin-template/assets/vendor/libs/jquery/jquery.js	D:/eProjectS2/eco/demos.themeselection.com/materio-aspnet-core-mvc-admin-template/assets/vendor/libs/jquery/jquery.js	(from https://demos.themeselection.com/materio-aspnet-core-mvc-admin-template/html/vertical-menu-template/index.html)
13:51:29	7575/7575	---M--	200	added ('OK')	application/javascript	etag:%2266854d74-1d97%22	https://demos.themeselection.com/materio-aspnet-core-mvc-admin-template/assets/vendor/libs/node-waves/node-waves.js	D:/eProjectS2/eco/demos.themeselection.com/materio-aspnet-core-mvc-admin-template/assets/vendor/libs/node-waves/node-waves.js	(from https://demos.themeselection.com/materio-aspnet-core-mvc-admin-template/html/vertical-menu-template/index.html)
13:51:29	19622/19622	---M--	200	added ('OK')	application/javascript	etag:%2266854d74-4ca6%22	https://demos.themeselection.com/materio-aspnet-core-mvc-admin-template/assets/vendor/libs/perfect-scrollbar/perfect-scrollbar.js	D:/eProjectS2/eco/demos.themeselection.com/materio-aspnet-core-mvc-admin-template/assets/vendor/libs/perfect-scrollbar/perfect-scrollbar.js	(from https://demos.themeselection.com/materio-aspnet-core-mvc-admin-template/html/vertical-menu-template/index.html)
13:51:29	98863/98863	---M--	200	added ('OK')	application/javascript	etag:%2266854d74-1822f%22	https://demos.themeselection.com/materio-aspnet-core-mvc-admin-template/assets/vendor/js/bootstrap.js	D:/eProjectS2/eco/demos.themeselection.com/materio-aspnet-core-mvc-admin-template/assets/vendor/js/bootstrap.js	(from https://demos.themeselection.com/materio-aspnet-core-mvc-admin-template/html/vertical-menu-template/index.html)
13:51:29	21150/21150	---M--	200	added ('OK')	application/javascript	etag:%2266854d74-529e%22	https://demos.themeselection.com/materio-aspnet-core-mvc-admin-template/assets/vendor/libs/hammer/hammer.js	D:/eProjectS2/eco/demos.themeselection.com/materio-aspnet-core-mvc-admin-template/assets/vendor/libs/hammer/hammer.js	(from https://demos.themeselection.com/materio-aspnet-core-mvc-admin-template/html/vertical-menu-template/index.html)
13:51:30	76118/76118	---M--	200	added ('OK')	application/javascript	etag:%2266854d74-12956%22	https://demos.themeselection.com/materio-aspnet-core-mvc-admin-template/assets/vendor/libs/i18n/i18n.js	D:/eProjectS2/eco/demos.themeselection.com/materio-aspnet-core-mvc-admin-template/assets/vendor/libs/i18n/i18n.js	(from https://demos.themeselection.com/materio-aspnet-core-mvc-admin-template/html/vertical-menu-template/index.html)
13:51:30	40265/40265	---M--	200	added ('OK')	application/javascript	etag:%2266854d74-9d49%22	https://demos.themeselection.com/materio-aspnet-core-mvc-admin-template/assets/vendor/libs/typeahead-js/typeahead.js	D:/eProjectS2/eco/demos.themeselection.com/materio-aspnet-core-mvc-admin-template/assets/vendor/libs/typeahead-js/typeahead.js	(from https://demos.themeselection.com/materio-aspnet-core-mvc-admin-template/html/vertical-menu-template/index.html)
13:51:30	21685/21685	---M--	200	added ('OK')	application/javascript	etag:%2266854d74-54b5%22	https://demos.themeselection.com/materio-aspnet-core-mvc-admin-template/assets/vendor/js/menu.js	D:/eProjectS2/eco/demos.themeselection.com/materio-aspnet-core-mvc-admin-template/assets/vendor/js/menu.js	(from https://demos.themeselection.com/materio-aspnet-core-mvc-admin-template/html/vertical-menu-template/index.html)
13:51:30	12216/12216	---M--	200	added ('OK')	application/javascript	etag:%2266854d77-2fb8%22	https://demos.themeselection.com/materio-aspnet-core-mvc-admin-template/assets/js/main.js	D:/eProjectS2/eco/demos.themeselection.com/materio-aspnet-core-mvc-admin-template/assets/js/main.js	(from https://demos.themeselection.com/materio-aspnet-core-mvc-admin-template/html/vertical-menu-template/index.html)
13:51:31	4552/4552	---M--	200	added ('OK')	application/javascript	etag:%2266854d76-11c8%22	https://demos.themeselection.com/materio-aspnet-core-mvc-admin-template/assets/js/dashboards-analytics.js	D:/eProjectS2/eco/demos.themeselection.com/materio-aspnet-core-mvc-admin-template/assets/js/dashboards-analytics.js	(from https://demos.themeselection.com/materio-aspnet-core-mvc-admin-template/html/vertical-menu-template/index.html)
13:51:34	163200/163200	---M--	200	added ('OK')	font/woff2	etag:%2266854d74-27d80%22	https://demos.themeselection.com/materio-aspnet-core-mvc-admin-template/assets/vendor/fonts/remixicon/remixicon.woff2?t=1708865856766	D:/eProjectS2/eco/demos.themeselection.com/materio-aspnet-core-mvc-admin-template/assets/vendor/fonts/remixicon/remixicon117c.woff2	(from https://demos.themeselection.com/materio-aspnet-core-mvc-admin-template/assets/vendor/fonts/remixicon/remixicon.css)
13:51:35	525744/525744	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2266854d74-805b0%22	https://demos.themeselection.com/materio-aspnet-core-mvc-admin-template/assets/vendor/fonts/remixicon/remixicon.eot?t=1708865856766	D:/eProjectS2/eco/demos.themeselection.com/materio-aspnet-core-mvc-admin-template/assets/vendor/fonts/remixicon/remixicon117c.eot	(from https://demos.themeselection.com/materio-aspnet-core-mvc-admin-template/assets/vendor/fonts/remixicon/remixicon.css)
13:51:35	487745/487745	---M--	200	added ('OK')	application/javascript	etag:%2266854d74-77141%22	https://demos.themeselection.com/materio-aspnet-core-mvc-admin-template/assets/vendor/libs/apex-charts/apexcharts.js	D:/eProjectS2/eco/demos.themeselection.com/materio-aspnet-core-mvc-admin-template/assets/vendor/libs/apex-charts/apexcharts.js	(from https://demos.themeselection.com/materio-aspnet-core-mvc-admin-template/html/vertical-menu-template/index.html)
13:51:37	283/283	---M--	200	added ('OK')	image/svg+xml	etag:%2266854d74-11b%22	https://demos.themeselection.com/materio-aspnet-core-mvc-admin-template/assets/vendor/fonts/flags/4x3/xx.svg	D:/eProjectS2/eco/demos.themeselection.com/materio-aspnet-core-mvc-admin-template/assets/vendor/fonts/flags/4x3/xx.svg	(from https://demos.themeselection.com/materio-aspnet-core-mvc-admin-template/assets/vendor/fonts/flag-icons.css)
13:51:38	241/241	---M--	200	added ('OK')	image/svg+xml	etag:%2266854d74-f1%22	https://demos.themeselection.com/materio-aspnet-core-mvc-admin-template/assets/vendor/fonts/flags/1x1/xx.svg	D:/eProjectS2/eco/demos.themeselection.com/materio-aspnet-core-mvc-admin-template/assets/vendor/fonts/flags/1x1/xx.svg	(from https://demos.themeselection.com/materio-aspnet-core-mvc-admin-template/assets/vendor/fonts/flag-icons.css)
13:51:39	33675/33675	---M--	200	added ('OK')	image/svg+xml	etag:%2266854d74-838b%22	https://demos.themeselection.com/materio-aspnet-core-mvc-admin-template/assets/vendor/fonts/flags/4x3/ad.svg	D:/eProjectS2/eco/demos.themeselection.com/materio-aspnet-core-mvc-admin-template/assets/vendor/fonts/flags/4x3/ad.svg	(from https://demos.themeselection.com/materio-aspnet-core-mvc-admin-template/assets/vendor/fonts/flag-icons.css)
13:51:39	224116/224116	---M--	200	added ('OK')	font/woff	etag:%2266854d74-36b74%22	https://demos.themeselection.com/materio-aspnet-core-mvc-admin-template/assets/vendor/fonts/remixicon/remixicon.woff?t=1708865856766	D:/eProjectS2/eco/demos.themeselection.com/materio-aspnet-core-mvc-admin-template/assets/vendor/fonts/remixicon/remixicon117c.woff	(from https://demos.themeselection.com/materio-aspnet-core-mvc-admin-template/assets/vendor/fonts/remixicon/remixicon.css)
13:51:40	32462/32462	---M--	200	added ('OK')	image/svg+xml	etag:%2266854d74-7ece%22	https://demos.themeselection.com/materio-aspnet-core-mvc-admin-template/assets/vendor/fonts/flags/1x1/ad.svg	D:/eProjectS2/eco/demos.themeselection.com/materio-aspnet-core-mvc-admin-template/assets/vendor/fonts/flags/1x1/ad.svg	(from https://demos.themeselection.com/materio-aspnet-core-mvc-admin-template/assets/vendor/fonts/flag-icons.css)
13:51:41	266/266	---M--	200	added ('OK')	image/svg+xml	etag:%2266854d74-10a%22	https://demos.themeselection.com/materio-aspnet-core-mvc-admin-template/assets/vendor/fonts/flags/4x3/ae.svg	D:/eProjectS2/eco/demos.themeselection.com/materio-aspnet-core-mvc-admin-template/assets/vendor/fonts/flags/4x3/ae.svg	(from https://demos.themeselection.com/materio-aspnet-core-mvc-admin-template/assets/vendor/fonts/flag-icons.css)
13:51:41	274/274	---M--	200	added ('OK')	image/svg+xml	etag:%2266854d74-112%22	https://demos.themeselection.com/materio-aspnet-core-mvc-admin-template/assets/vendor/fonts/flags/1x1/ae.svg	D:/eProjectS2/eco/demos.themeselection.com/materio-aspnet-core-mvc-admin-template/assets/vendor/fonts/flags/1x1/ae.svg	(from https://demos.themeselection.com/materio-aspnet-core-mvc-admin-template/assets/vendor/fonts/flag-icons.css)
13:51:41	21061/21061	---M--	200	added ('OK')	image/svg+xml	etag:%2266854d74-5245%22	https://demos.themeselection.com/materio-aspnet-core-mvc-admin-template/assets/vendor/fonts/flags/4x3/af.svg	D:/eProjectS2/eco/demos.themeselection.com/materio-aspnet-core-mvc-admin-template/assets/vendor/fonts/flags/4x3/af.svg	(from https://demos.themeselection.com/materio-aspnet-core-mvc-admin-template/assets/vendor/fonts/flag-icons.css)
13:51:42	20920/20920	---M--	200	added ('OK')	image/svg+xml	etag:%2266854d74-51b8%22	https://demos.themeselection.com/materio-aspnet-core-mvc-admin-template/assets/vendor/fonts/flags/1x1/af.svg	D:/eProjectS2/eco/demos.themeselection.com/materio-aspnet-core-mvc-admin-template/assets/vendor/fonts/flags/1x1/af.svg	(from https://demos.themeselection.com/materio-aspnet-core-mvc-admin-template/assets/vendor/fonts/flag-icons.css)
13:51:42	743/743	---M--	200	added ('OK')	image/svg+xml	etag:%2266854d74-2e7%22	https://demos.themeselection.com/materio-aspnet-core-mvc-admin-template/assets/vendor/fonts/flags/4x3/ag.svg	D:/eProjectS2/eco/demos.themeselection.com/materio-aspnet-core-mvc-admin-template/assets/vendor/fonts/flags/4x3/ag.svg	(from https://demos.themeselection.com/materio-aspnet-core-mvc-admin-template/assets/vendor/fonts/flag-icons.css)
13:51:44	751/751	---M--	200	added ('OK')	image/svg+xml	etag:%2266854d74-2ef%22	https://demos.themeselection.com/materio-aspnet-core-mvc-admin-template/assets/vendor/fonts/flags/1x1/ag.svg	D:/eProjectS2/eco/demos.themeselection.com/materio-aspnet-core-mvc-admin-template/assets/vendor/fonts/flags/1x1/ag.svg	(from https://demos.themeselection.com/materio-aspnet-core-mvc-admin-template/assets/vendor/fonts/flag-icons.css)
13:51:44	2336/2336	---M--	200	added ('OK')	image/svg+xml	etag:%2266854d74-920%22	https://demos.themeselection.com/materio-aspnet-core-mvc-admin-template/assets/vendor/fonts/flags/4x3/ai.svg	D:/eProjectS2/eco/demos.themeselection.com/materio-aspnet-core-mvc-admin-template/assets/vendor/fonts/flags/4x3/ai.svg	(from https://demos.themeselection.com/materio-aspnet-core-mvc-admin-template/assets/vendor/fonts/flag-icons.css)
13:51:45	525572/525572	---M--	200	added ('OK')	application/octet-stream	etag:%2266854d74-80504%22	https://demos.themeselection.com/materio-aspnet-core-mvc-admin-template/assets/vendor/fonts/remixicon/remixicon.ttf?t=1708865856766	D:/eProjectS2/eco/demos.themeselection.com/materio-aspnet-core-mvc-admin-template/assets/vendor/fonts/remixicon/remixicon117c.ttf	(from https://demos.themeselection.com/materio-aspnet-core-mvc-admin-template/assets/vendor/fonts/remixicon/remixicon.css)
13:51:45	2346/2346	---M--	200	added ('OK')	image/svg+xml	etag:%2266854d74-92a%22	https://demos.themeselection.com/materio-aspnet-core-mvc-admin-template/assets/vendor/fonts/flags/1x1/ai.svg	D:/eProjectS2/eco/demos.themeselection.com/materio-aspnet-core-mvc-admin-template/assets/vendor/fonts/flags/1x1/ai.svg	(from https://demos.themeselection.com/materio-aspnet-core-mvc-admin-template/assets/vendor/fonts/flag-icons.css)
13:51:45	3231/3231	---M--	200	added ('OK')	image/svg+xml	etag:%2266854d74-c9f%22	https://demos.themeselection.com/materio-aspnet-core-mvc-admin-template/assets/vendor/fonts/flags/4x3/al.svg	D:/eProjectS2/eco/demos.themeselection.com/materio-aspnet-core-mvc-admin-template/assets/vendor/fonts/flags/4x3/al.svg	(from https://demos.themeselection.com/materio-aspnet-core-mvc-admin-template/assets/vendor/fonts/flag-icons.css)
13:51:46	3233/3233	---M--	200	added ('OK')	image/svg+xml	etag:%2266854d74-ca1%22	https://demos.themeselection.com/materio-aspnet-core-mvc-admin-template/assets/vendor/fonts/flags/1x1/al.svg	D:/eProjectS2/eco/demos.themeselection.com/materio-aspnet-core-mvc-admin-template/assets/vendor/fonts/flags/1x1/al.svg	(from https://demos.themeselection.com/materio-aspnet-core-mvc-admin-template/assets/vendor/fonts/flag-icons.css)
13:51:47	228/228	---M--	200	added ('OK')	image/svg+xml	etag:%2266854d74-e4%22	https://demos.themeselection.com/materio-aspnet-core-mvc-admin-template/assets/vendor/fonts/flags/4x3/am.svg	D:/eProjectS2/eco/demos.themeselection.com/materio-aspnet-core-mvc-admin-template/assets/vendor/fonts/flags/4x3/am.svg	(from https://demos.themeselection.com/materio-aspnet-core-mvc-admin-template/assets/vendor/fonts/flag-icons.css)
13:51:47	236/236	---M--	200	added ('OK')	image/svg+xml	etag:%2266854d74-ec%22	https://demos.themeselection.com/materio-aspnet-core-mvc-admin-template/assets/vendor/fonts/flags/1x1/am.svg	D:/eProjectS2/eco/demos.themeselection.com/materio-aspnet-core-mvc-admin-template/assets/vendor/fonts/flags/1x1/am.svg	(from https://demos.themeselection.com/materio-aspnet-core-mvc-admin-template/assets/vendor/fonts/flag-icons.css)
13:51:48	1606/1606	---M--	200	added ('OK')	image/svg+xml	etag:%2266854d74-646%22	https://demos.themeselection.com/materio-aspnet-core-mvc-admin-template/assets/vendor/fonts/flags/4x3/ao.svg	D:/eProjectS2/eco/demos.themeselection.com/materio-aspnet-core-mvc-admin-template/assets/vendor/fonts/flags/4x3/ao.svg	(from https://demos.themeselection.com/materio-aspnet-core-mvc-admin-template/assets/vendor/fonts/flag-icons.css)
13:51:48	2460531/2460531	---M--	200	added ('OK')	image/svg+xml	etag:%2266854d74-258b73%22	https://demos.themeselection.com/materio-aspnet-core-mvc-admin-template/assets/vendor/fonts/remixicon/remixicon.svg?t=1708865856766	D:/eProjectS2/eco/demos.themeselection.com/materio-aspnet-core-mvc-admin-template/assets/vendor/fonts/remixicon/remixicon117c.svg	(from https://demos.themeselection.com/materio-aspnet-core-mvc-admin-template/assets/vendor/fonts/remixicon/remixicon.css)
13:51:48	1606/1606	---M--	200	added ('OK')	image/svg+xml	etag:%2266854d74-646%22	https://demos.themeselection.com/materio-aspnet-core-mvc-admin-template/assets/vendor/fonts/flags/1x1/ao.svg	D:/eProjectS2/eco/demos.themeselection.com/materio-aspnet-core-mvc-admin-template/assets/vendor/fonts/flags/1x1/ao.svg	(from https://demos.themeselection.com/materio-aspnet-core-mvc-admin-template/assets/vendor/fonts/flag-icons.css)
13:51:48	2823/2823	---M--	200	added ('OK')	image/svg+xml	etag:%2266854d74-b07%22	https://demos.themeselection.com/materio-aspnet-core-mvc-admin-template/assets/vendor/fonts/flags/4x3/aq.svg	D:/eProjectS2/eco/demos.themeselection.com/materio-aspnet-core-mvc-admin-template/assets/vendor/fonts/flags/4x3/aq.svg	(from https://demos.themeselection.com/materio-aspnet-core-mvc-admin-template/assets/vendor/fonts/flag-icons.css)
13:51:49	2950/2950	---M--	200	added ('OK')	image/svg+xml	etag:%2266854d74-b86%22	https://demos.themeselection.com/materio-aspnet-core-mvc-admin-template/assets/vendor/fonts/flags/1x1/aq.svg	D:/eProjectS2/eco/demos.themeselection.com/materio-aspnet-core-mvc-admin-template/assets/vendor/fonts/flags/1x1/aq.svg	(from https://demos.themeselection.com/materio-aspnet-core-mvc-admin-template/assets/vendor/fonts/flag-icons.css)
13:51:49	3558/3558	---M--	200	added ('OK')	image/svg+xml	etag:%2266854d74-de6%22	https://demos.themeselection.com/materio-aspnet-core-mvc-admin-template/assets/vendor/fonts/flags/4x3/ar.svg	D:/eProjectS2/eco/demos.themeselection.com/materio-aspnet-core-mvc-admin-template/assets/vendor/fonts/flags/4x3/ar.svg	(from https://demos.themeselection.com/materio-aspnet-core-mvc-admin-template/assets/vendor/fonts/flag-icons.css)
13:51:49	3595/3595	---M--	200	added ('OK')	image/svg+xml	etag:%2266854d74-e0b%22	https://demos.themeselection.com/materio-aspnet-core-mvc-admin-template/assets/vendor/fonts/flags/1x1/ar.svg	D:/eProjectS2/eco/demos.themeselection.com/materio-aspnet-core-mvc-admin-template/assets/vendor/fonts/flags/1x1/ar.svg	(from https://demos.themeselection.com/materio-aspnet-core-mvc-admin-template/assets/vendor/fonts/flag-icons.css)
13:51:49	32249/32249	---M--	200	added ('OK')	image/svg+xml	etag:%2266854d74-7df9%22	https://demos.themeselection.com/materio-aspnet-core-mvc-admin-template/assets/vendor/fonts/flags/4x3/as.svg	D:/eProjectS2/eco/demos.themeselection.com/materio-aspnet-core-mvc-admin-template/assets/vendor/fonts/flags/4x3/as.svg	(from https://demos.themeselection.com/materio-aspnet-core-mvc-admin-template/assets/vendor/fonts/flag-icons.css)
13:51:50	32496/32496	---M--	200	added ('OK')	image/svg+xml	etag:%2266854d74-7ef0%22	https://demos.themeselection.com/materio-aspnet-core-mvc-admin-template/assets/vendor/fonts/flags/1x1/as.svg	D:/eProjectS2/eco/demos.themeselection.com/materio-aspnet-core-mvc-admin-template/assets/vendor/fonts/flags/1x1/as.svg	(from https://demos.themeselection.com/materio-aspnet-core-mvc-admin-template/assets/vendor/fonts/flag-icons.css)
13:51:50	237/237	---M--	200	added ('OK')	image/svg+xml	etag:%2266854d74-ed%22	https://demos.themeselection.com/materio-aspnet-core-mvc-admin-template/assets/vendor/fonts/flags/4x3/at.svg	D:/eProjectS2/eco/demos.themeselection.com/materio-aspnet-core-mvc-admin-template/assets/vendor/fonts/flags/4x3/at.svg	(from https://demos.themeselection.com/materio-aspnet-core-mvc-admin-template/assets/vendor/fonts/flag-icons.css)
13:51:50	239/239	---M--	200	added ('OK')	image/svg+xml	etag:%2266854d74-ef%22	https://demos.themeselection.com/materio-aspnet-core-mvc-admin-template/assets/vendor/fonts/flags/1x1/at.svg	D:/eProjectS2/eco/demos.themeselection.com/materio-aspnet-core-mvc-admin-template/assets/vendor/fonts/flags/1x1/at.svg	(from https://demos.themeselection.com/materio-aspnet-core-mvc-admin-template/assets/vendor/fonts/flag-icons.css)
13:51:51	1296/1296	---M--	200	added ('OK')	image/svg+xml	etag:%2266854d74-510%22	https://demos.themeselection.com/materio-aspnet-core-mvc-admin-template/assets/vendor/fonts/flags/4x3/au.svg	D:/eProjectS2/eco/demos.themeselection.com/materio-aspnet-core-mvc-admin-template/assets/vendor/fonts/flags/4x3/au.svg	(from https://demos.themeselection.com/materio-aspnet-core-mvc-admin-template/assets/vendor/fonts/flag-icons.css)
